"OBJECTID","PATH","NAME"
665988,"/wales/regswales/regappraisals/ia2012/materials2012ria","Document"
665997,"/wales/regswales/regappraisals/ia2013/foodamendments2013-ria","Document"
646650,"/news-updates/news/2012/dec/efsatoxicitydate","NewsDocument"
647798,"/news-updates/news/2012/dec/bsetesting","NewsDocument"
647912,"/wales/about-fsa-wales/cymru/ymgynghori/nghymru/2012/ymbelydreddmewnbwyd","Consultation"
647965,"/science/microbiology/campylobacterevidenceprogramme/wgcampy/campywg13","Document"
647998,"/news-updates/consultations/consultations-england/2012/radioactivity-consult","Consultation"
648007,"/news-updates/consultations/consultations-wales/2012/radioactivity-consultw","Consultation"
51313,"/multimedia/faq/patulin/","FAQ"
645182,"/news-updates/allergy-news/2012/nov/deli_sand","NewsDocument"
214060,"/about-us/fsacomplaintsprocedure","Document"
214082,"/multimedia/webpage/draftaflaspicesum","Document"
645296,"/enforcement/alerts/2012/nov/usnutsalmonella2012","FoodHazardWarning"
42229,"/business-industry/guidancenotes/labelregsguidance/","GenericBranch"
666991,"/science/ouradvisors/acnfp/meetings/acnfpmeet13/acnfpmeet25ap/acnfpagpa25ap","CommitteeDocumentACNFP"
646518,"/news-updates/campaigns/christmas2012/bwydmwydiogel","Document"
667213,"/science/ouradvisors/cot/cotmtgs/cotmeets/cotmeets2013/cormeet26march2013/cotfinmins26mar.pdf","CommitteeDocumentCOT"
667396,"/science/allergy-intolerance/alerts/2013/apr/booths-nuts-withdrawal","AllergyAlert"
646516,"/news-updates/campaigns/christmas2012/saferfoodbetterchristmas","Document"
646766,"/northern-ireland/news-updates/news/2012/dec/","GenericBranch"
51434,"/multimedia/faq/51434/","FAQ"
414779,"/science/ouradvisors/acaf/acafmeets/acaf_2004_meetings/acaf7jul04meet/agenda7july04","CommitteeDocumentACAF"
414782,"/science/ouradvisors/acaf/acafmeets/acaf_2005_meetings/acaf8feb2005/agenda8feb2004","CommitteeDocumentACAF"
414776,"/science/ouradvisors/acaf/acafmeets/acaf_2006_meetings/acafmeet7feb06/acafagenda7feb06","CommitteeDocumentACAF"
414785,"/science/ouradvisors/acaf/acafmeets/acaf_2004_meetings/acaf_open_100204/acafdraftminutes10feb04","CommitteeDocumentACAF"
414788,"/science/ouradvisors/acaf/acafmeets/acaf_2003/acaf_21/acafdraftmin230903","CommitteeDocumentACAF"
414791,"/science/ouradvisors/acaf/acafmeets/acaf_2007_meetings/acaf050607meet/acafmins5jun07","CommitteeDocumentACAF"
572233,"/science/allergy-intolerance/alerts/2011/apr/morrisonscarrotcakeslices","AllergyAlert"
572724,"/wales/about-fsa-wales/cymru/newyddiondatgan/newyddion/archifnewcym/2011/ebr/wfacmai11","NewsDocument"
572753,"/science/ouradvisors/acnfp/meetings/acnfpmeet2011/acnfpmeet12may/","CommitteeBranchACNFP"
572773,"/enforcement/auditandmonitoring/auditreports/audengreport/audits2011/auditnortheastlincolnshire/","GenericBranch"
572775,"/enforcement/auditandmonitoring/auditreports/audengreport/audits2011/auditnortheastlincolnshire/northeastlincolnshireaudit2011","Document"
20149,"/enforcement/monitoring/shellfish/algaltoxin/","GenericBranch"
20181,"/enforcement/monitoring/meat/","GenericBranch"
20231,"/science/research/surveillance/food-surveys/fsis2001/milk-myco","Document"
701638,"/wales/about-fsa-wales/cymru/ymgynghori/nghymru/2014/llaeth-amrwd","Consultation"
701972,"/news-updates/news/2014/feb/tracker-survey","NewsDocument"
702307,"/news-updates/campaigns/campylobacter/fsw-2014/fsw-2014/","GenericBranch"
702586,"/enforcement/enfcomm/aacs/auditscot60913","Document"
20545,"/science/research/surveillance/food-surveys/fsis2001/nitrate-lettuce","Document"
642985,"/scotland/news-updates/news/2012/nov/scot-openmeet","NewsDocument"
643164,"/northern-ireland/nutritionni/salt-ni/industry/","GenericBranch"
642962,"/northern-ireland/about-fsa-ni/advisorycommittee/meetings/nifacmeets2012/nifac7nov","Document"
19380,"/enforcement/monitoring/shellfish/","GenericBranch"
19407,"/business-industry/meat/","GenericBranch"
658458,"/scotland/news-updates/news/2013/mar/enablescot","NewsDocument"
659483,"/enforcement/monitoring/horse-meat/horse-meat-la-results/la-list-beef-survey/","GenericBranch"
659521,"/business-industry/farmingfood/cleaner-animals/cleaner-cattle-sheep/","TreeBranch"
690438,"/news-updates/news/2013/oct/board-meeting","NewsDocument"
691066,"/enforcement/monitoring/laems/mondatabyyear/ocd201213/","GenericBranch"
691558,"/news-updates/news/2013/oct/sfac-meet-29oct13","NewsDocument"
677118,"/news-updates/consultations/consultations-england/2013/fatsoils-consult-eng","Consultation"
666980,"/science/ouradvisors/acnfp/meetings/acnfpmeet13/acnfpmeet25ap/","CommitteeBranchACNFP"
117739,"/multimedia/webpage/haccparchive/haccpdoc01","Document"
117748,"/archived/meatarchive/haccpdoc02","Document"
117116,"/multimedia/webpage/shellfishmalta","Document"
117123,"/multimedia/webpage/shellfishromania","Document"
117126,"/multimedia/webpage/shellfishsrilanka","Document"
117128,"/multimedia/webpage/shellfishsthelena","Document"
117130,"/multimedia/webpage/shellfishuae","Document"
117149,"/multimedia/webpage/shellfishpapuanewguinea","Document"
667551,"/wales/regswales/regappraisals/ia2010/","GenericBranch"
667554,"/wales/regswales/regappraisals/ia2010/animal-feed-2010/","GenericBranch"
673753,"/enforcement/auditandmonitoring/auditreports/audengreport/audits2013/st-albans/st-albans-delivery-compliance","Document"
673755,"/enforcement/auditandmonitoring/auditreports/audengreport/audits2013/swale/swale-delivery-compliance","Document"
117363,"/multimedia/webpage/riskmaterial_beefsheep","Document"
117372,"/wales/safetyhygienewales/shellmonitorwalesbranch/","GenericBranch"
675127,"/wales/news-updates/news/2013/jun/","GenericBranch"
675134,"/science/ouradvisors/acnfp/meetings/acnfpmeet13/acnfpmeet260613.pdf/agpap260613","CommitteeDocumentACNFP"
675144,"/business-industry/winestandards/lawguide/vineyards-wine-regs-summary/","GenericBranch"
675506,"/science/ouradvisors/acnfp/assess/fullapplics/buglossoides","CommitteeDocumentACNFP"
675652,"/news-updates/news/2013/jun/oil","NewsDocument"
117751,"/multimedia/webpage/haccparchive/haccpdoc03","Document"
28755,"/wales/regswales/regulations/riawales/","GenericBranch"
28757,"/wales/regswales/regulations/riawales/butwalesria","Document"
706515,"/science/ouradvisors/acnfp/assess/fullapplics/cycloastragenol","CommitteeDocumentACNFP"
706580,"/news-updates/news/2014/mar/novel-food-ingredient","NewsDocument"
117758,"/multimedia/webpage/haccparchive/haccpdoc04","Document"
117770,"/multimedia/webpage/haccparchive/haccpdoc05","Document"
668612,"/news-updates/recalls-news/2013/may/","GenericBranch"
668618,"/news-updates/news/2013/may/","GenericBranch"
668622,"/enforcement/alerts/2013/may/","GenericBranch"
119221,"/northern-ireland/niregulation/niguidancenotes/fishlabellingregs2013","Document"
694421,"/enforcement/enforcework/hygienescoresresources/hygieneratingtemplates/templates-leaflets/","GenericBranch"
694448,"/enforcement/enforcework/hygienescoresresources/hygieneratingtemplates/template/","GenericBranch"
694452,"/enforcement/enforcework/hygienescoresresources/hygieneratingtemplates/tips/","GenericBranch"
19691,"/science/research/surveillance/food-surveys/fsis2000/9badge","Document"
19730,"/science/research/surveillance/food-surveys/fsis2000/8chick","Document"
19737,"/science/research/surveillance/food-surveys/fsis2000/7phthal","Document"
19743,"/science/research/surveillance/food-surveys/fsis2000/6benzo","Document"
19756,"/science/research/surveillance/food-surveys/fsis2000/5tds","Document"
19790,"/science/research/surveillance/food-surveys/fsis2000/4diox","Document"
19815,"/science/research/surveillance/food-surveys/fsis2000/3colour","Document"
19833,"/science/research/surveillance/food-surveys/fsis2000/2whisky","Document"
19858,"/science/research/surveillance/food-surveys/fsis2000/01tuna","Document"
28787,"/wales/regswales/regulations/riawales/butshopriaw","Document"
28797,"/wales/regswales/regulations/riawales/novellabelregswalesria","Document"
28814,"/wales/regswales/regulations/riawales/novellabelregswelshria","Document"
28826,"/scotland/regsscotland/regsguidscot/","GenericBranch"
687926,"/enforcement/auditandmonitoring/auditreports/auditnireland/2012/auditstrabane2012/strabaneaudit2012","Document"
4006,"/scotland/about-fsa-scotland/contactus/","ContactUs"
4008,"/wales/about-fsa-wales/contactus/","ContactUs"
4024,"/northern-ireland/about-fsa-ni/advisorycommittee/","GenericBranch"
4026,"/scotland/about-fsa-scotland/advisorycommittee/","GenericBranch"
4032,"/wales/about-fsa-wales/advisorycommitteewales/","GenericBranch"
4034,"/wales/regswales/regulations/","GenericBranch"
4036,"/scotland/regsscotland/regulations/","GenericBranch"
4040,"/northern-ireland/niregulation/regulationsni/","GenericBranch"
4079,"/enforcement/regulation/","GenericBranch"
688037,"/wales/about-fsa-wales/cymru/newyddiondatgan/newyddion/archifnewcym/2013/hyd/tescofrozenclassicturkeydinner","NewsDocument"
329545,"/wales/about-fsa-wales/cymru/ymgynghori/nghymru/2006/feedamendwelsh06","Consultation"
657950,"/news-updates/news/2013/feb/trichinellauk","NewsDocument"
657954,"/enforcement/enforcework/food-law/food-law-section-3/food-law-seizure-detention/food-law-341/","GenericBranch"
657979,"/enforcement/enforcework/food-law/food-law-section-3/food-law-food-safety/","TreeBranch"
657996,"/enforcement/enforcework/food-law/food-law-section-four/food-law-interventions/food-law-414/","GenericBranch"
29013,"/wales/regswales/regsguid_wales/","GenericBranch"
694547,"/business-industry/caterers/hygieneratings/fhrsguideforbusiness/","TreeBranch"
695079,"/scotland/regsscotland/regsguidscot/fishlabelling2013","Document"
712791,"/science/research/allergy-research/allergy-thresholds/fs305014/","ResearchProject"
21211,"/enforcement/sectorrules/meatplantsprems/meatpremlicence","Document"
21391,"/science/research/surveillance/food-surveys/fsis2001/bisphenols","Document"
712795,"/science/ouradvisors/acaf/acafmeets/acaf2014mtgs/acafmeet260214/min1401","CommitteeDocumentACAF"
21636,"/science/research/surveillance/food-surveys/fsis2000/10mbt","Document"
713386,"/enforcement/enfcomm/aflelg/aflelgmeetings/aflelgmeet25oct13","Document"
21656,"/science/research/surveillance/food-surveys/fsis2001/3-mcpding","Document"
715618,"/enforcement/auditandmonitoring/auditreports/audengreport/audits2013/shropshire/","GenericBranch"
715624,"/enforcement/auditandmonitoring/auditreports/audengreport/audits2013/gloucestershire/gloucestershire-feed-controls","Document"
715992,"/news-updates/recalls-news/2014/jun/nisa-water","NewsDocument"
716389,"/enforcement/enfcomm/lafhrs-usergroup/","GenericBranch"
716483,"/science/ouradvisors/cot/cotmtgs/cotmeets/cotmeets2014/cotmtg1714/mtgcanceld","CommitteeDocumentCOT"
21738,"/science/research/surveillance/food-surveys/fsis2001/3-mcpdsel","Document"
718281,"/wales/about-fsa-wales/cymru/newyddiondatgan/newyddion/archifnewcym/2014/Newyddionmehefin/adroddiad-digwyddiadau","NewsDocument"
118799,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart06/sflgpart06doc01","Document"
118802,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart06/sflgpart06branch02/","GenericBranch"
118806,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart06/sflgpart06branch02/sflgpart06branch02doc01","Document"
118808,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart06/sflgpart06branch02/sflgpart06branch02doc02","Document"
145736,"/scotland/regsscotland/foodalertsscotland/2003/oct/morphakisfhwscotland","Document"
710658,"/news-updates/news/2014/apr/testing","NewsDocument"
704222,"/enforcement/enforcetrainfund/enforcertraining/courses-booked-individual-food-feed-law-authorised-officers/imported-food-control-small-ports/","GenericBranch"
704230,"/enforcement/enforcetrainfund/enforcertraining/courses-booked-individual-food-feed-law-authorised-officers/veterinary-checks-refresher/","GenericBranch"
704237,"/enforcement/enforcetrainfund/enforcertraining/courses-booked-individual-food-feed-law-authorised-officers/imported-food-update-port-health-officers/","GenericBranch"
710730,"/enforcement/auditandmonitoring/auditreports/auditscot/auditsscot2014/orkney-islands/","GenericBranch"
704389,"/scotland/about-fsa-scotland/advisorycommittee/sfacmeetings/sfac2014/sfac-february-2014","Document"
710759,"/news-updates/allergy-news/2014/apr/lidl-rollmops","NewsDocument"
663075,"/science/ouradvisors/ssrc/meetings/year2013/","CommitteeBranchSSRC"
329445,"/news-updates/consultations/consultations-wales/2006/","GenericBranch"
29129,"/multimedia/webpage/gmfoodfeedproposals/","GenericBranch"
119128,"/science/research/surveillance/food-surveys/fsis2003/fsis-200336softdrink","Document"
25995,"/enforcement/sectorrules/meatplantsprems/","GenericBranch"
118596,"/multimedia/webpage/22febminuteswelsh","Document"
118643,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart05/sflgpart05doc02","Document"
118646,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart05/sflgpart05doc03","Document"
118648,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart05/sflgpart05doc04","Document"
3522,"/about-us/how-we-work/our-board/","GenericBranch"
676498,"/news-updates/news/2013/jul/fsastatement-tbrisk","NewsDocument"
676540,"/news-updates/recalls-news/2013/jul/ag-barr","NewsDocument"
698404,"/wales/news-updates/news/2013/dec/","GenericBranch"
118969,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart10/sflgpart10doc01","Document"
118971,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart10/sflgpart10doc02","Document"
699449,"/news-updates/consultations/consultations-northern-ireland/2014/","GenericBranch"
283677,"/archived/enforcementarchive/ifpg/ifpg16nov2004/","GenericBranch"
699452,"/news-updates/consultations/consultations-scotland/2014/","GenericBranch"
699454,"/news-updates/consultations/consultations-wales/2014/","GenericBranch"
699461,"/news-updates/consultations/consultations-uk/2014/","GenericBranch"
119073,"/science/research/foodborneillness/organicwasteresearch/b17programme/b17projlist/","ResearchProjectList"
711477,"/wales/about-fsa-wales/cymru/cyngor/alerg/wythnos-ymwybyddiaeth-alergedd-14/","GenericBranch"
22713,"/foodlabelling/researchandreports/foodlabellingforum/actionplansum","Document"
22731,"/foodlabelling/researchandreports/foodlabellingforum/forumsum001124","Document"
286601,"/scotland/scotnut/healthycatering/healthycatering2/healthycatering01","Document"
286603,"/scotland/scotnut/healthycatering/healthycatering2/healthycatering02","Document"
286617,"/scotland/scotnut/healthycatering/healthycatering2/healthycatering03","Document"
26774,"/about-us/how-we-work/","GenericBranch"
693522,"/news-updates/recalls-news/2013/nov/plum-baby-food","NewsDocument"
711894,"/news-updates/allergy-news/2014/may/","GenericBranch"
711899,"/news-updates/allergy-news/2014/may/slimfast","NewsDocument"
711949,"/news-updates/recalls-news/2014/may/","GenericBranch"
711955,"/about-us/data-and-policies/foia/foirelease/foiaeir2014/dna-testing","Document"
24979,"/archived/meatarchive/butcherslicensing/","GenericBranch"
669441,"/news-updates/campaigns/kitchen-check/kitchen-check1/kitchen-check-stakeholders/kitchen-check-leaflets/","GenericBranch"
118810,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart06/sflgpart06branch02/sflgpart06branch02doc03","Document"
118823,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart06/sflgpart06doc04","Document"
118825,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart06/sflgpart06doc05","Document"
118881,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart07/sflgpart07doc01","Document"
118883,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart07/sflgpart07doc02","Document"
118885,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart08/sflgpart08doc01","Document"
118887,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart08/sflgpart08doc02","Document"
118890,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart08/sflgpart08doc03","Document"
118892,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart09/sflgpart09doc01","Document"
118894,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart09/sflgpart09doc02","Document"
118897,"/scotland/regsscotland/regulations/scotlandfoodlawguide/sflgpart09/sflgpart09doc03","Document"
117091,"/multimedia/webpage/shellfishalgeria","Document"
117093,"/multimedia/webpage/shellfishazerbeijan","Document"
117097,"/multimedia/webpage/shellfishcanada","Document"
117099,"/multimedia/webpage/shellfishcroatia","Document"
117101,"/multimedia/webpage/shellfishelsalvador","Document"
117103,"/multimedia/webpage/shellfishfrenchpolynesia","Document"
117108,"/multimedia/webpage/shellfishgrenada","Document"
500888,"/archived/meatarchive/mhpfworkinggroup/poultryworkinggroup/2009/090212/jointmins090212","Document"
697078,"/science/allergy-intolerance/alerts/2013/dec/asda-breakfast-cereals","AllergyAlert"
697086,"/news-updates/allergy-news/2013/dec/asda","NewsDocument"
697139,"/wales/about-fsa-wales/cymru/cyngor/gwenwyn-bwyd/clefyd-bwyd/","GenericBranch"
697150,"/news-updates/news/2013/dec/efsa-aspartame","NewsDocument"
697247,"/wales/about-fsa-wales/cymru/newyddiondatgan/newyddion/archifnewcym/2013/rha/nadolig2013","NewsDocument"
697396,"/news-updates/news/2013/dec/elliott-review","NewsDocument"
697813,"/science/ouradvisors/acnfp/meetings/acnfpmeet13/acnfpmeet260613.pdf/acnfpmin26jun","CommitteeDocumentACNFP"
119078,"/science/research/foodborneillness/organicwasteresearch/b17programme/b17projlist/b17001/","ResearchProject"
119085,"/multimedia/faq/intense_sweeteners/","FAQ"
24346,"/science/rad_in_food/radioactivity/","FAQ"
700470,"/wales/about-fsa-wales/cymru/diwydiant/gorfodi-mewnforio/","GenericBranch"
718429,"/science/ouradvisors/ssrc/working-advisory-sub-groups/working-groups/scot-NI-WG-NUT/fifth.mtg.25.03.14/min.25.3.14","CommitteeDocumentSSRC"
718803,"/wales/about-fsa-wales/cymru/gorfodi/monitro/pysgod-cregyn-cymru/pysgodcregyncymru/cynhadleddpysgodcregyn","Document"
688525,"/scotland/news-updates/news/2013/oct/Scotchbeef","NewsDocument"
688654,"/wales/about-fsa-wales/cymru/newyddiondatgan/newyddion/archifnewcym/2013/hyd/cig-ceffyl","NewsDocument"
6261,"/science/research/surveillance/food-surveys/","GenericBranch"
688998,"/science/ouradvisors/acmsf/acmsfsubgroups/foodborneviralinf/fvi2013","CommitteeDocumentACMSF"
689293,"/news-updates/help-shape-our-policies/standalone-cold-stores-policy-review/","GenericBranch"
27801,"/enforcement/regulation/europeleg/","GenericBranch"
663394,"/news-updates/news/2013/apr/board-meeting","NewsDocument"
664009,"/northern-ireland/about-fsa-ni/advisorycommittee/meetings/nifac-meets-2013/nifac-10apr-agenda","Document"
18674,"/multimedia/webpage/chemcontam/wpccfmeet7/","GenericBranch"
26106,"/about-us/data-and-policies/ourstandards-x","Document"
432819,"/science/research/allergy-research/allergy-prevalence/t07046/","ResearchProject"
714577,"/wales/about-fsa-wales/cymru/diwydiant/ffermio/pysgod-pysgodcregyn/gofynion-rhewi/","GenericBranch"
286177,"/about-us/data-and-policies/foia/foirelease/foiaeir2005/btmaizefoi","Document"
714678,"/news-updates/news/2014/jun/","GenericBranch"
714681,"/scotland/news-updates/news/2014/jun/research-call","NewsDocument"
714683,"/scotland/news-updates/news/2014/jun/","GenericBranch"
714735,"/news-updates/news/2014/jun/board-meeting","NewsDocument"
27854,"/business-industry/guidancenotes/meatregsguid/","GenericBranch"
283681,"/archived/enforcementarchive/ifpg/ifpg25may2005/","GenericBranch"
719063,"/enforcement/regulation/betregs/newregstatement/jul-dec-2014/","GenericBranch"
720001,"/science/research/foodborneillness/meathygieneresearch/m01prog/m01list/fs101044/","ResearchProject"
690582,"/wales/about-fsa-wales/cymru/newyddiondatgan/newyddion/archifnewcym/2013/hyd/peryglon-DNP","NewsDocument"
329553,"/wales/safetyhygienewales/chernobylmonwales","Document"
329563,"/wales/about-fsa-wales/cymru/cyngor/chernobylcymraeg","Document"
705832,"/enforcement/enforcework/food-law/cop-annexes/annex3-food-incident-flow-diagram/","GenericBranch"
705936,"/enforcement/enforcework/food-law/cop-annexes/annex5-food-establish-intervention/a57-food-standards-inspection-frequencies/","GenericBranch"
705944,"/enforcement/enforcework/food-law/cop-annexes/annex7-model-forms-connection-food-safe-hygiene-regs2013/","GenericBranch"
706319,"/scotland/news-updates/news/2014/mar/","GenericBranch"
706322,"/scotland/news-updates/news/2014/mar/sfac","NewsDocument"
283693,"/archived/enforcementarchive/ifpg/ifpg16nov2004/ifpgagenda16nov2004","Document"
283696,"/archived/enforcementarchive/ifpg/ifpg25may2005/ifpgagenda25may2005","Document"
27879,"/archived/labellingarchive/foodcontactarticles","Document"
283760,"/multimedia/webpage/eugerman","Document"
283790,"/multimedia/webpage/unioneuropeenne","Document"
283796,"/multimedia/webpage/unioneeuropea","Document"
283803,"/archived/enforcementarchive/ifpg/ifpg16nov2004/ifpgminutes16nov2004","Document"
283805,"/multimedia/webpage/unioneuropea","Document"
672495,"/news-updates/campaigns/kitchen-check/","TreeBranch"
672501,"/news-updates/campaigns/kitchen-check/kitchen-check1/","GenericBranch"
680009,"/enforcement/enforcework/food-law/additional-resources/guidance-enforcement/community-hall-guidance/","GenericBranch"
572947,"/news-updates/news/2011/may/practiceguidance","NewsDocument"
572949,"/wales/regswales/regsguid_wales/guidanceeenforceoffecreg6692009","Document"
573131,"/science/ouradvisors/acaf/acafmeets/acaf_2011_meetings/acafmeet110601/","CommitteeBranchACAF"
573135,"/science/ouradvisors/acaf/acafmeets/acaf_2011_meetings/acafmeet110601/acafmeet110601","CommitteeDocumentACAF"
708224,"/about-us/how-we-work/workingwithothers/consumer-advisory-panel/cap-mins-180913","Document"
708387,"/northern-ireland/news-updates/allergy-news/2014/march/karro-sausages","NewsDocument"
708655,"/enforcement/enforcework/food-law/food-law-preface/preface/","GenericBranch"
712133,"/science/research/chemical-safety-research/agri-research/fs102056/","ResearchProject"
709296,"/science/research/chemical-safety-research/env-cont/organic-cont/fs102009b/","ResearchProject"
709999,"/news-updates/recalls-news/2014/apr/munchy-seeds-honey-seeds-recall","NewsDocument"
712136,"/enforcement/enfcomm/fhrssteeringgroup/fhrssgmeetings/2014/","GenericBranch"
712138,"/enforcement/enfcomm/fhrssteeringgroup/fhrssgmeetings/2014/fhrs12may2014/","GenericBranch"
672537,"/news-updates/campaigns/kitchen-check/kitchen-check1/kitchen-check-stakeholders/kc-web-banner/","GenericBranch"
672793,"/news-updates/news/2013/jun/bsebreaches","NewsDocument"
673044,"/news-updates/campaigns/kitchen-check/kc-social-media/","GenericBranch"
676893,"/science/allergy-intolerance/alerts/2013/jul/tesco-chocolatecrowns-recall","AllergyAlert"
677178,"/news-updates/recalls-news/2013/jul/morrisons","NewsDocument"
4004,"/northern-ireland/about-fsa-ni/contactus/","ContactUs"
285980,"/scotland/scotnut/signposting/","GenericBranch"
677840,"/enforcement/enfcomm/sfelc/sfelcreports/","GenericBranch"
678106,"/enforcement/regulation/europeleg/euupdates/july2013update","Document"
286068,"/archived/walesarchive/nutritionwalesarchive/afal/afal0304","Document"
286081,"/archived/walesarchive/nutritionwalesarchive/afal/afal0405","Document"
678109,"/news-updates/news/2013/jul/horse-action","NewsDocument"
679407,"/news-updates/news/2013/jul/fsaenewsjul13","NewsDocument"
679964,"/science/research/allergy-research/allergy-exposure/fs305005/","ResearchProject"
19098,"/science/research/foodborneillness/microfunders/vtec","Document"
19107,"/science/research/foodborneillness/microfunders/campylobacter","Document"
18751,"/multimedia/webpage/chemcontam/wpccfmeet7/ccfwppapers/annexa","Document"
18754,"/multimedia/webpage/chemcontam/wpccfmeet7/ccfwppapers/annexb","Document"
659654,"/science/ouradvisors/gacs/gacsmeets/gacs2013/","CommitteeBranchGACS"
659656,"/science/ouradvisors/gacs/gacsmeets/gacs2013/21march2013/gacsagenda210313","CommitteeDocumentGACS"
659718,"/science/ouradvisors/gacs/gacsmeets/gacs2013/21march2013/","CommitteeBranchGACS"
664642,"/news-updates/consultations/consultations-england/2013/foodadditives-consulteng2013","Consultation"
665738,"/news-updates/recalls-news/2013/apr/trs-milk-powder","NewsDocument"
